,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomeElo,AwayElo,LastGame_home,LastGame_away,PastShot_home,PastShot_away,PastGoaldiff_home,PastGoaldiff_away
2581,11,11,1,2,12,17,4,10,0,1,0,0,1772.922956342618,1587.859260619847,13,14,114,146,0,2
2582,20,14,7,7,12,10,7,6,0,3,0,0,1417.5196970987352,1393.1862230225372,14,14,118,126,-7,-4
2583,19,4,7,2,15,12,10,2,0,1,0,0,2090.1130755159015,1351.545471466941,13,14,139,113,11,-9
2584,9,10,4,1,11,14,4,7,1,5,0,1,1468.1430404377238,1284.548151137401,14,13,110,114,-5,-6
2585,21,12,6,7,6,15,2,4,2,3,1,0,1290.5005702495052,1226.1318622123777,14,13,82,140,-2,-10
2586,15,12,4,2,9,5,5,3,2,0,0,0,1309.982798989393,1851.0724363435456,15,15,120,160,-8,3
2587,16,10,4,1,14,18,8,4,5,2,0,0,1301.635116223608,1440.960676930641,15,15,87,112,-9,-9
2588,5,22,3,4,11,11,4,13,2,1,0,0,1400.3428668814372,2084.022564233324,16,16,136,182,5,9
2589,21,11,7,5,8,12,7,3,0,4,0,0,1351.5385422015881,1260.4632545390034,3,3,105,135,-10,-6
2590,8,17,4,5,15,7,1,6,2,0,0,0,1308.1793816834092,1997.1860831183633,6,7,117,137,-9,18
2591,9,15,4,4,7,11,2,5,2,0,0,0,1587.715656381563,1284.2774209985348,7,7,148,112,0,-7
2592,12,14,3,5,15,17,8,4,2,2,0,0,1303.0334298500636,1413.412559021228,6,5,98,120,-7,5
2593,11,12,3,8,18,12,3,6,3,3,0,0,1468.41377057659,1773.066560580902,7,7,100,114,-3,1
2594,14,10,3,3,11,12,9,6,3,2,0,1,1852.8758536495293,1342.0015702194632,6,4,163,111,4,-8
2595,8,12,5,4,15,15,4,6,2,2,0,0,1256.1691779228795,1417.905050605689,7,7,94,122,-6,-6
2596,11,18,3,2,17,13,4,10,3,1,0,0,1392.8008695155834,1484.4379013436596,7,7,129,124,-5,1
2597,11,10,7,3,9,16,1,5,0,3,0,0,2090.1200047812545,2070.952872093533,8,6,148,186,14,8
2598,15,9,4,1,12,6,5,6,2,1,0,0,1270.0002265211283,2039.2295056211967,5,8,128,141,-4,12
2599,14,10,6,3,8,17,6,6,2,0,0,1,1900.4785685288873,1439.5623633041855,9,8,139,111,7,-8
2600,7,15,2,2,13,11,3,7,7,1,0,0,2041.3417397881683,2091.608771115622,6,6,141,147,11,14
2601,19,8,4,4,17,17,7,6,3,3,0,0,1431.61572084762,1239.2223054371923,7,7,123,97,7,-7
2602,21,10,8,1,12,15,5,6,1,2,0,1,1778.070041608495,1302.1298576790527,7,7,109,118,1,-9
2603,18,10,6,6,6,5,6,3,0,2,0,0,1434.8519230913762,1463.4102895489968,7,7,123,100,-6,2
2604,15,12,2,6,17,17,2,5,0,4,0,0,1492.0573240472106,1587.880939539579,7,7,129,152,0,1
2605,18,9,3,3,10,6,6,3,2,2,0,0,2069.4641057591657,1385.1814468120324,7,8,184,123,8,-8
2606,11,14,5,8,11,13,4,3,2,4,0,0,1439.403201731193,1832.9429341215152,6,8,105,152,-9,2
2607,12,8,4,4,16,16,6,4,3,0,0,0,1301.9204212208817,1438.4462923654744,7,7,115,134,-8,-3
2608,7,21,3,7,15,10,0,9,0,0,0,0,1412.5265152836778,1284.1121378405187,7,14,129,118,6,-6
2609,11,13,4,4,13,11,7,6,1,2,0,0,2069.60242046525,1361.9344897474773,6,14,192,112,10,-2
2610,12,11,4,6,14,9,9,6,1,2,0,0,1433.8330581273544,1459.8159202748986,6,7,104,104,-14,-1
2611,18,8,7,2,14,12,6,6,1,0,0,0,1267.8879923541567,1385.043132105948,13,6,129,125,-3,-8
2612,13,7,4,2,9,10,8,3,1,3,0,0,1582.5274011722527,1838.5130777253537,7,6,149,152,1,1
2613,23,15,8,5,14,15,9,8,2,3,0,0,1497.410862414537,1284.8302680236716,7,14,129,102,-1,-9
2614,10,22,4,5,12,11,2,4,1,0,0,0,1258.3115110011345,1900.63773010188,7,12,92,141,-2,7
2615,12,7,1,3,17,11,6,2,4,3,0,0,2003.2356071227198,2044.2682878598673,15,8,145,127,17,7
2616,9,17,7,4,6,10,7,7,0,2,0,0,1778.2794780666661,2088.682223043923,8,8,116,150,1,11
2617,7,12,4,9,10,10,7,7,2,0,0,0,1301.2709198843854,1891.2338333314135,3,3,126,142,-1,5
2618,8,11,2,4,10,1,2,6,1,0,0,0,1450.4343282533105,2043.4647067326107,4,3,138,131,0,7
2619,11,9,4,5,13,12,5,3,2,1,0,0,1361.8000338981008,1804.2064860396492,7,6,117,119,-2,4
2620,19,12,7,3,10,13,10,7,1,2,0,2,1449.9636526807867,1420.7601217800059,3,7,127,107,-1,-15
2621,25,10,8,2,9,18,9,6,2,3,0,1,1871.7719087468472,1268.0506293542405,4,7,137,135,4,-2
2622,26,6,9,3,10,11,9,3,1,0,0,0,2062.75521507094,1267.715407771601,6,7,149,90,8,-2
2623,12,11,6,2,12,13,1,1,2,2,0,1,1291.4201777203277,1587.047479001952,7,7,109,146,-11,0
2624,16,9,4,3,9,18,6,2,1,2,0,1,1472.8888566222472,1490.8209527178808,7,7,99,145,0,-1
2625,29,8,7,2,11,7,13,3,3,2,0,1,1384.8804951058642,1289.9323853330457,7,7,120,115,-8,-9
2626,17,8,7,1,12,13,3,6,2,2,0,0,2043.9353823051345,1395.367733239811,4,8,130,122,8,3
2627,21,15,5,4,6,11,8,7,3,4,0,0,1833.9929998956543,2069.7368763146264,8,8,136,185,0,11
2628,8,22,1,9,8,11,0,5,2,0,0,0,1320.7328444689517,2004.0391882499764,6,8,126,144,0,12
2629,15,5,5,1,6,13,2,6,1,1,0,0,1390.3475221803324,1397.2956845197714,7,7,117,145,1,-7
2630,13,13,4,4,13,12,7,6,0,1,0,0,1393.9927474925278,2043.176733830538,6,7,123,164,2,5
2631,22,10,4,3,10,9,15,1,2,3,0,0,1775.6589977574176,1309.9687978369673,7,7,121,117,4,-10
2632,21,8,3,2,16,12,9,3,1,1,0,0,1320.5476435342644,1277.5171959191384,5,7,124,110,-4,-8
2633,10,10,3,3,12,10,4,8,1,0,0,0,1467.7145020118016,1568.4988588853125,7,7,135,136,3,-1
2634,15,8,5,3,11,17,7,2,2,3,0,0,1403.009272448991,1287.2938890120026,7,7,114,85,-18,-3
2635,17,9,9,3,14,12,6,8,0,0,0,1,1476.0087251745074,1832.573628662275,7,6,137,143,0,0
2636,8,15,3,4,13,11,6,4,4,3,0,0,2045.3103680524177,1872.8797124557377,7,8,126,146,8,4
2637,23,9,11,3,12,7,7,4,0,1,0,0,2071.1562475480055,1266.94282564535,7,8,186,126,9,-5
2638,23,8,9,3,7,10,6,1,0,1,0,0,2004.2243891846638,1487.7010841656206,7,9,159,105,15,4
2639,11,11,4,3,14,9,7,6,1,2,0,0,1281.4940221609538,1505.4343993457658,7,7,108,143,-7,2
2640,18,15,3,6,10,17,4,5,2,3,0,0,1868.4411825646905,1393.8840286786076,6,7,155,114,2,2
2641,8,22,4,8,12,8,3,12,2,0,0,0,1264.9106680474451,1408.1713165453136,6,7,127,121,-10,-13
2642,18,9,11,4,19,7,6,3,1,1,0,0,1541.205616240897,1406.4889128118748,7,7,133,129,-1,3
2643,13,11,3,0,14,15,8,9,4,1,0,0,1325.0753353701216,1495.0077446562173,7,7,111,130,-6,5
2644,10,14,3,2,10,6,6,8,3,1,0,0,1803.1479544910167,1316.570817292449,7,7,125,129,-3,-6
2645,13,21,3,5,12,14,7,8,1,4,0,0,1381.154293888229,1760.5524602242633,7,7,138,125,-8,2
2646,12,5,4,3,16,8,5,5,1,0,0,0,2043.2854526444582,1989.9811050142596,8,6,159,165,7,13
2647,13,22,9,11,8,8,11,7,0,3,0,0,1501.9443683360248,2073.1884051459106,6,7,102,193,4,10
2648,9,12,5,3,12,11,3,4,3,2,0,1,1282.13184491568,2049.748897943465,9,8,88,120,-3,8
2649,28,7,8,3,6,8,5,2,1,0,0,0,1982.011947043136,1334.3951317140722,3,4,158,111,12,-6
2650,24,14,13,5,6,7,7,3,1,0,0,0,1976.8422934145212,1302.1131802294744,4,6,169,90,10,-1
2651,16,6,5,3,9,6,7,2,1,2,0,0,1375.5715406591667,1290.862117580907,8,8,125,106,-1,-6
2652,24,17,8,9,12,8,11,3,2,1,0,0,2029.7675626296707,1339.564785342687,6,4,120,113,4,-4
2653,13,5,7,2,22,13,7,3,3,0,0,0,1406.5024243383152,1501.8846250047184,8,7,117,107,2,1
2654,9,16,1,3,12,8,3,5,1,2,0,0,1760.7451816155958,1811.2184720403854,8,8,138,115,5,-2
2655,16,7,6,1,12,15,8,1,2,2,0,1,1308.5002997430802,2051.254610615582,8,7,142,141,-7,5
2656,22,18,7,2,7,6,5,6,0,0,0,0,1485.6879483122666,1284.0383973121357,8,8,135,125,7,-8
2657,15,13,6,4,13,8,8,4,1,1,0,0,2073.248148477217,1572.122988393605,7,8,207,139,13,5
2658,17,4,4,1,9,9,2,3,2,1,0,0,1389.0435872806231,1380.9615724968965,8,8,129,129,-15,-7
2659,15,13,9,4,13,4,3,9,4,2,0,0,1496.0663039258127,1855.8227869049829,8,8,137,162,1,-1
2660,11,7,2,3,13,13,6,3,3,4,0,0,1500.0,1373.4845029899816,7,76,121,125,0,-3
2661,11,18,3,10,15,16,4,8,1,3,1,0,2034.0183329146948,1482.6407845263734,76,76,122,102,6,1
2662,10,11,5,5,7,13,8,2,1,2,0,0,1759.7912861659495,1500.0,76,7,137,121,6,0
2663,19,10,8,5,13,17,6,3,2,4,0,0,1510.5257956084722,1335.3140150576628,76,76,142,121,11,-6
2664,9,9,1,4,12,12,1,2,2,3,0,0,2041.2729146243096,1812.1723674900318,76,76,137,118,4,-2
2665,17,11,6,7,14,20,1,4,1,0,0,0,1340.1109887559367,1425.7462648166602,454,76,105,121,-12,4
2666,22,8,6,4,12,9,5,4,1,3,0,0,1985.053044331276,1362.2402709531937,77,77,173,115,12,-8
2667,9,15,4,5,9,12,6,6,2,4,0,0,1407.764888824326,1562.879738520769,77,77,137,129,-12,2
2668,7,8,1,3,9,16,3,5,2,4,0,0,1535.736697108535,1816.1523937222605,77,77,141,155,4,-8
2669,9,19,2,7,12,9,6,6,4,1,0,0,1293.9024293127197,2082.491398350053,78,78,101,200,-3,13
2670,5,9,1,2,14,10,3,5,2,2,0,0,1375.9466703693583,2056.8240808975906,6,6,118,135,-6,2
2671,17,10,4,4,11,10,9,9,4,2,0,0,1553.5718230491384,1764.9575487364566,6,7,132,132,2,3
2672,6,19,2,6,7,7,6,6,1,2,0,0,1306.1821003746306,1339.1767711855405,7,7,119,109,-4,-14
2673,19,4,6,2,11,8,4,4,2,1,0,1,1485.1334262842413,1417.0728042959565,7,6,110,134,2,-9
2674,13,16,7,7,15,11,4,3,2,2,0,0,1796.6212012167507,1535.378879818852,7,6,122,139,0,4
2675,16,6,5,0,13,10,2,4,1,2,0,0,1494.8337374294929,1293.871813269658,7,5,11,96,0,-7
2676,10,11,3,6,11,12,8,4,1,3,1,0,1377.2796005343214,1539.6577102915044,6,7,116,147,-3,14
2677,11,20,4,7,14,12,6,6,1,1,0,0,1426.6804823870564,1970.0137147501482,8,7,117,176,4,7
2678,18,10,8,3,19,13,5,1,4,2,0,0,2082.522014393114,2031.525691156827,6,8,198,125,17,5
2679,18,13,2,2,11,18,6,8,1,4,0,0,1816.5102110119435,1497.5378326206232,8,9,147,11,-8,-1
2680,16,11,6,2,12,15,6,4,3,3,0,0,1426.5580548483654,1375.907047493616,6,8,116,111,2,-6
2681,13,19,2,6,7,14,2,7,1,4,0,0,1541.1495298129455,1801.112227569194,7,7,138,125,14,-1
2682,20,7,8,0,15,11,11,5,2,2,0,0,2056.8637037733333,1399.9589911187697,8,7,138,122,2,-10
2683,21,6,7,1,16,5,9,0,4,1,0,0,1341.6617590728074,1530.8878534664088,7,7,122,138,-10,5
2684,10,20,2,9,16,9,3,4,4,2,0,0,1303.6971124873637,1502.247239461428,7,7,118,120,-5,3
2685,10,15,4,7,8,11,5,4,0,0,1,0,1375.7877810128803,1487.476533233747,7,5,111,24,-5,-2
2686,10,16,1,9,5,7,8,7,0,3,0,0,1765.858306114285,2099.205000513575,8,7,134,173,5,17
2687,13,14,0,5,10,11,5,2,0,2,0,0,1499.1043990752473,1552.67106567131,8,8,27,129,0,-3
2688,15,15,6,5,9,12,8,7,2,1,0,1,1289.6011516239037,2014.8427050363662,8,7,99,116,-4,1
2689,19,15,5,8,2,13,7,8,1,4,0,0,1970.1361422888392,1826.5715103988196,8,7,189,158,7,-6
2690,21,7,6,3,10,14,5,4,2,1,0,0,1359.5793983001718,1312.3527433687793,7,7,118,112,-5,-6
2691,5,4,2,2,9,19,4,4,2,4,0,0,1490.8972233753927,1550.3723643521648,7,7,39,139,-1,13
2692,26,13,9,6,9,15,7,7,1,1,0,0,2014.9852276799088,1442.8857040418095,6,7,122,127,1,2
2693,13,12,1,5,17,11,5,7,3,1,1,1,1825.2661732612771,1372.3670908712345,5,7,160,107,-3,-5
2694,18,7,5,0,9,12,9,3,1,2,0,0,2099.9531100560835,1505.629036085373,6,6,167,40,20,0
2695,1,22,0,9,15,8,0,9,6,1,1,0,1407.8640489822624,1971.4414794263816,7,5,119,192,-9,4
2696,13,15,5,5,4,9,6,5,1,4,2,0,1522.2042712362468,1289.458628980361,7,6,137,93,6,-2
2697,20,8,6,3,20,9,6,2,4,1,0,0,1791.8893930299746,1765.1101965717764,7,6,132,133,-1,2
2698,23,6,8,1,4,12,6,4,0,0,0,1,1546.1464286611845,1350.3453413029695,7,8,132,129,-2,-12
2699,9,11,4,4,6,15,0,1,2,2,0,0,1493.5916085800125,2048.958645909841,8,8,131,139,1,0
2700,29,9,12,4,6,13,13,1,1,1,0,0,1971.848926927592,1508.500988437265,14,14,197,132,4,5
2701,10,21,2,7,13,13,4,4,2,3,0,0,1461.302848352268,2101.1826403848363,14,14,126,175,0,24
2702,14,15,9,2,12,12,7,14,2,2,0,0,1763.390691926343,1996.5680833694503,14,14,129,141,2,-1
2703,9,8,3,4,6,11,4,4,1,2,0,0,2029.504894390966,1799.3589285844293,13,14,139,159,-3,-8
2704,12,7,4,2,10,11,4,4,2,3,0,0,1343.6514964607368,1496.5016674023336,13,14,127,44,-12,-1
2705,17,8,6,3,11,14,1,3,1,1,1,0,1504.39950575662,1513.0453600988874,14,13,47,129,-2,2
2706,8,14,1,4,5,5,4,5,1,0,0,0,1303.1619117793427,1552.8402735034172,14,13,100,146,0,-1
2707,21,11,6,4,8,13,4,5,2,1,0,0,1544.767920325224,1363.1004701303164,15,15,125,118,11,-5
2708,12,15,2,4,11,12,6,8,2,1,0,0,1308.8316715386347,1793.6088976754081,15,15,107,138,-3,0
2709,17,14,3,4,8,11,6,7,0,2,0,0,1398.2743355480823,1407.456601481052,16,16,108,110,-2,-8
2710,13,11,3,6,10,11,2,7,2,3,0,0,1358.9105073486446,1308.7080668941019,6,7,119,100,-7,-2
2711,15,9,5,2,14,15,7,3,2,4,0,1,1482.3918092364122,1307.1858674968325,7,6,51,104,-3,-4
2712,22,9,7,2,12,11,5,5,3,1,0,2,1980.2207670893554,1973.5678253672547,7,7,149,214,-3,6
2713,27,6,8,3,10,7,16,3,1,2,0,0,2101.574401676523,1406.1942083914414,7,5,178,116,23,2
2714,15,13,5,4,8,12,5,5,1,2,0,0,1399.536728637693,1514.17518920072,5,7,113,64,-8,-1
2715,11,12,4,5,7,12,3,4,1,4,0,0,1506.7820899976023,1548.9578831068957,7,6,126,138,2,11
2716,12,17,3,2,12,11,2,4,2,2,0,1,1503.2696766547874,1779.7380082064378,7,7,127,122,3,3
2717,23,7,7,2,4,13,6,2,1,2,0,0,1794.9009201516155,1357.7613546266582,8,8,145,127,-10,-9
2718,15,10,8,3,6,13,5,5,2,0,0,0,1547.294118388658,2033.9629028237798,8,8,148,133,0,0
2719,22,12,6,4,9,11,6,5,1,2,0,0,1795.2547017172103,1460.9110870605814,7,8,139,117,-1,1
2720,16,26,7,12,9,12,6,5,1,1,0,0,1554.5958464899932,1967.3746107139189,7,7,142,201,13,2
2721,21,10,12,4,8,13,11,1,0,0,0,0,1785.3787381892098,1344.8425846175219,6,7,156,119,-9,-7
2722,12,9,7,4,12,17,5,2,0,3,0,0,2037.5193459856637,1302.4591527440516,6,7,126,101,4,-7
2723,11,16,5,4,12,15,4,6,1,2,0,0,1382.3681026717677,1986.4139817426912,7,7,116,160,-8,-3
2724,18,11,7,4,18,14,4,3,3,1,0,0,1543.7376752267742,1505.617598804809,6,7,150,128,-1,2
2725,8,11,5,6,13,11,3,7,1,0,0,0,1501.1441266145048,1487.1185239891931,7,7,114,66,2,-1
2726,15,22,8,8,17,6,5,9,5,1,0,0,1795.9869715050245,2081.727538433131,6,7,154,194,0,21
2727,19,16,7,7,7,17,7,5,0,0,0,0,1426.0410716348333,1367.283536589064,7,6,114,121,3,-8
2728,15,16,2,3,17,22,6,4,4,4,0,0,1531.3438151666453,1460.1788172727672,8,7,77,122,0,2
2729,9,12,4,4,9,8,6,4,0,3,0,0,1322.7759896252246,1777.3900860564163,9,9,101,130,-1,0
2730,13,12,2,5,12,12,9,5,1,0,0,0,1344.493214140473,1503.8043910317667,7,7,118,113,-9,5
2731,12,11,6,2,8,13,5,3,1,1,0,0,1484.4582595719312,1512.942464157142,7,6,77,92,-2,-1
2732,10,13,3,5,14,14,4,6,2,5,0,0,1979.1620250899477,1546.2597062531138,7,7,159,157,-4,2
2733,21,7,8,2,14,13,8,3,3,3,0,0,1478.5801682822705,1315.2836409542329,6,5,130,104,4,-3
2734,23,6,11,4,13,8,6,3,3,1,0,0,2072.8602980663672,1389.6200593245112,7,7,201,115,17,-5
2735,17,16,2,5,4,4,16,8,0,1,0,0,1375.4494381826455,1549.039621321285,7,7,124,139,-7,7
2736,12,20,3,6,14,11,1,8,2,4,1,0,1302.398682017353,1417.8751700412517,7,7,100,104,-12,2
2737,12,9,5,5,8,17,3,6,1,3,0,0,1972.930835882627,2037.5798167123623,8,8,204,112,6,8
2738,14,13,4,4,10,19,5,11,3,3,0,0,1784.882434727408,1785.7281086662588,6,8,133,152,2,-9
2739,11,19,2,11,8,19,5,6,1,4,0,0,1503.0955677784693,1804.8542118717885,8,8,123,148,-2,4
2740,9,8,3,1,22,17,4,4,1,3,0,0,1959.3280987298072,1328.929545052322,14,14,161,116,-6,-11
2741,6,24,1,4,9,11,1,9,1,3,1,0,1479.3055961745856,1425.0772139094554,14,14,138,119,7,3
2742,12,10,3,7,12,14,5,3,2,2,0,0,1776.322733910122,2033.9216884799066,13,13,125,108,4,4
2743,15,5,11,1,11,5,1,7,2,1,0,0,2072.8961545674842,1476.7008674558754,14,14,201,89,16,-2
2744,14,26,6,7,16,10,6,7,2,0,0,0,1566.0936326132544,1565.2063061399447,14,14,160,145,6,6
2745,13,12,4,3,15,11,8,6,1,2,0,0,1808.9120578198163,1794.2878094835448,13,13,158,150,7,-9
2746,8,17,1,6,11,12,3,9,2,1,0,0,1520.6998562731978,1976.5889641150827,14,13,103,211,-1,9
2747,8,9,1,2,12,13,1,5,2,2,0,0,1314.5582130619177,1295.1966381491493,14,14,103,99,-5,-12
2748,11,18,6,6,10,10,3,7,1,1,0,0,1389.5842028233944,1359.2827533639859,15,15,106,132,-10,-4
2749,14,9,2,2,6,14,1,2,2,2,0,0,1499.0377218304416,1519.3680601199176,15,16,126,108,-3,3
2750,20,10,5,5,11,14,7,5,2,0,0,1,1987.2165822772813,1753.195964944789,7,7,200,116,12,0
2751,9,11,3,4,10,8,4,6,2,3,0,0,1328.8914861107696,1480.3651994276872,7,5,115,127,-8,-2
2752,12,9,3,4,7,11,3,2,3,1,0,0,1578.3795015381,1460.2712722883548,7,7,160,129,6,3
2753,16,7,3,4,11,6,13,3,1,2,0,0,1358.2700855933024,1315.6368459514783,6,7,144,102,-8,-7
2754,12,13,1,3,10,18,11,5,3,1,0,0,1538.040582522672,1510.0722381109993,5,7,106,111,4,-4
2755,12,8,5,4,10,12,7,4,1,5,0,1,1444.1115377956862,1959.3661576713596,7,7,130,158,6,-1
2756,11,14,3,9,8,15,4,5,0,1,0,0,1476.6260128595459,1800.0302903990632,8,8,94,161,-6,5
2757,15,8,2,3,8,11,10,7,1,0,0,1,1803.1695769042979,1552.9204372150991,8,8,144,156,-7,1
2758,6,6,1,1,17,13,6,4,2,2,0,0,2057.0484574452394,2072.9710091638135,8,8,106,194,7,18
2759,9,21,3,8,12,10,1,10,0,2,0,1,1294.1180052595887,1390.596870594078,8,7,101,95,-13,-5
2760,8,16,2,7,9,21,1,7,1,4,0,0,1947.9636064577792,1793.505332835582,7,6,142,146,-4,-2
2761,10,5,5,1,12,15,7,3,3,3,0,0,1459.6386292794582,2048.5623985089783,7,6,125,105,1,7
2762,21,5,5,3,4,13,12,4,2,2,0,1,2081.4570681000746,1339.2406385499708,6,7,185,149,16,-7
2763,15,9,6,2,6,16,11,4,1,3,0,0,1388.2112427597554,1519.1115329652189,6,7,99,103,-10,-3
2764,8,15,3,5,12,7,4,4,2,0,0,0,1497.7196376247523,1987.5413769496504,7,7,133,196,0,10
2765,20,8,5,3,16,12,7,2,3,0,0,1,1529.0012876684523,1455.5140890092666,7,7,124,138,-2,9
2766,14,13,6,5,3,11,6,4,0,2,0,0,1334.66629299481,1579.0121445469965,7,7,95,150,-3,3
2767,15,17,8,9,6,5,6,1,3,2,0,0,1752.87117027242,1296.5036330939113,8,7,117,93,0,-8
2768,11,16,2,2,5,5,4,6,0,2,1,0,1562.584681283815,1455.9303050576577,7,7,151,105,3,-10
2769,17,13,6,2,6,15,4,3,0,3,0,0,1820.7259982009514,1311.5370479137046,8,9,159,108,8,-8
2770,20,2,5,1,9,11,16,0,2,2,0,0,1454.0972363411995,1381.4972655647407,6,7,110,105,-11,-10
2771,12,8,6,4,10,10,4,2,0,1,0,0,1592.9156771734697,1530.2555037454563,7,7,144,133,2,0
2772,13,4,3,0,11,10,5,1,1,3,0,1,2044.2597550272765,1320.7627603683368,7,7,101,100,6,-1
2773,9,8,5,0,12,7,5,2,1,0,0,0,1339.2159871055535,1490.1087428583792,7,7,137,123,-6,-3
2774,8,19,2,4,13,10,1,9,3,1,0,0,1525.8255101602335,1928.606108768962,7,7,105,139,-2,-6
2775,9,11,3,4,3,7,10,11,1,3,0,0,1296.3406455141974,1564.4177500002731,6,6,100,147,-10,5
2776,16,13,5,4,11,12,3,5,1,2,0,0,1454.2598729322626,1753.0341578521338,7,6,138,122,5,4
2777,10,14,4,4,12,17,7,6,0,1,0,0,1995.1522717160235,1820.928031876298,8,6,189,167,15,11
2778,3,13,0,3,7,7,3,8,1,1,0,0,1311.3350142383579,2081.4817195444916,6,8,114,187,-11,14
2779,22,9,4,4,7,6,14,6,1,2,0,0,1812.8628305243992,1463.94127276116,8,8,154,124,-1,-1
2780,21,4,7,2,4,12,6,5,1,4,0,0,1915.8756231414457,1344.7941757845208,14,14,148,127,-4,-7
2781,16,10,9,3,6,9,2,3,0,0,0,0,1752.6559309180604,1320.3030086937995,14,13,125,112,1,-10
2782,11,14,3,9,5,13,11,5,0,3,0,0,2072.51372508905,1793.4654684206082,13,13,182,158,11,-3
2783,9,18,1,7,9,12,4,9,4,1,0,0,1399.8716464928102,1594.730806062885,14,14,103,145,-7,2
2784,16,16,1,4,8,8,7,3,2,0,0,0,1575.2180202868753,1538.55599578775,14,14,141,97,9,-1
2785,11,16,4,4,7,9,4,5,3,2,0,0,1484.5305541794119,1435.72285541313,14,14,112,117,-6,-11
2786,10,13,5,6,6,12,4,10,1,2,0,0,1528.440374856041,2044.3069949860517,14,14,125,105,-1,7
2787,4,11,1,3,14,10,3,5,3,2,0,0,1320.7155204095616,1986.5506847978766,14,13,98,179,-3,14
2788,22,10,12,4,13,9,7,6,2,2,0,0,1829.529618794445,1454.638099866336,14,15,168,144,11,6
2789,19,12,7,4,18,11,11,2,1,3,0,0,1483.338634864951,1285.5403752275952,15,16,122,103,1,-9
2790,12,14,6,6,6,13,10,10,2,3,0,0,1319.5498515313413,1526.1690670460098,7,7,111,122,-13,-2
2791,19,11,10,6,6,6,10,5,2,0,0,0,1441.4013003438588,1753.4090880805186,7,7,118,131,-12,7
2792,19,7,8,2,7,13,7,5,1,1,0,0,1466.2034396800968,1389.570452039262,5,7,125,105,-1,-10
2793,7,10,3,2,5,7,1,8,0,1,0,0,1605.0320005164333,2046.5783027960829,7,7,150,98,5,8
2794,16,12,9,8,14,11,6,4,2,1,0,0,2044.1271409538485,1559.4701765479874,7,7,177,143,6,8
2795,18,7,5,3,4,10,9,5,0,2,0,1,1302.6755704124494,1554.3038395266378,5,7,105,107,-8,0
2796,10,8,2,0,12,6,8,7,3,1,0,0,1821.8520525558095,1478.852109248683,8,8,157,103,0,-6
2797,7,12,2,3,8,6,3,6,1,1,0,0,1344.6108486182968,1967.4883551771936,8,8,110,171,-8,13
2798,9,5,4,1,14,9,4,4,4,2,0,0,1831.1044762333408,1916.0589503076696,7,8,171,154,14,-4
2799,17,7,6,3,15,16,5,2,0,2,0,0,1453.0632424274402,1339.7778500302445,7,8,144,87,4,-1
2800,16,11,7,4,7,11,3,2,1,1,0,0,1958.0085391573132,1318.503740915141,6,7,161,116,12,-6
2801,19,15,6,5,10,13,11,4,2,1,0,0,1913.1548302206663,1450.1459815245644,6,7,133,132,-3,-12
2802,21,9,1,2,9,13,6,2,1,0,0,0,2038.4699004346162,1450.7424720770941,7,6,97,149,9,1
2803,23,9,5,2,4,9,10,4,1,2,0,0,1558.031761237582,1312.60790061815,7,7,132,102,3,-14
2804,7,11,4,4,9,10,1,6,0,1,0,0,1538.4756690239465,2045.565556264254,7,7,101,175,-1,6
2805,10,16,2,5,3,19,3,8,2,3,0,0,1476.494784647535,1613.1404028779,6,7,102,153,-8,5
2806,14,6,7,1,11,10,4,1,3,3,0,0,1533.111017959201,1354.0906646381773,7,6,129,111,1,-5
2807,11,9,4,3,13,10,3,6,3,2,0,0,1342.0986203805905,1834.0085963203442,6,6,79,160,-2,14
2808,6,10,1,1,6,10,2,7,3,1,0,0,1380.3440003010455,1824.2093771569575,8,7,111,154,-13,4
2809,19,14,4,5,4,11,13,6,1,2,0,0,1744.664406899813,1475.4298914183132,9,9,134,131,7,2
2810,11,11,5,5,12,12,5,7,2,1,0,0,1468.394277157328,2029.434401609328,7,7,140,109,-9,7
2811,12,15,5,3,11,13,8,5,0,0,0,0,1478.5159180830576,1553.693824128254,5,7,135,141,3,3
2812,13,13,5,7,13,15,5,5,3,1,0,0,2016.4557071018917,1470.6885787063968,7,7,165,104,3,-10
2813,9,15,2,3,9,6,5,4,1,0,0,0,1345.6540732320336,1741.5783802350686,7,5,105,139,-9,5
2814,14,13,2,6,6,9,8,3,1,0,0,0,1317.8766666802358,1541.5476093653447,7,7,115,126,-7,2
2815,22,12,9,3,7,9,11,7,1,2,0,0,1459.7779709023823,1567.5855181863087,7,7,141,99,-1,3
2816,18,8,2,4,8,7,5,5,0,0,0,0,1316.9458377274782,1958.6356133922184,8,8,100,148,-13,12
2817,28,4,8,2,7,10,4,4,0,0,0,0,1804.8500930202276,1351.5759009032886,7,8,156,82,4,-2
2818,20,8,8,4,13,14,6,2,2,2,0,0,1824.5313157976461,1399.7032844377754,8,7,154,103,13,-9
2819,9,11,5,5,16,8,1,8,2,0,0,0,1618.9466088190381,1894.9065345879028,9,9,148,137,7,-2
2820,17,11,7,3,12,12,2,2,1,3,0,0,1875.911693017811,1316.2702709390712,5,7,126,120,-5,-6
2821,13,10,5,5,6,14,10,2,2,1,0,0,1732.23046483972,1637.9414503891298,7,5,137,145,5,8
